node_id,community,name,type
40192,5,口淡黏腻,Symptom
40193,5,生理性厌食,Symptom
40194,1,颈强直,Symptom
40195,4,手足肿胀,Symptom
40196,7,上腹部肿块及腹胀,Symptom
40197,7,肛内轻微隐痛坠...,Symptom
40198,4,打喷嚏,Symptom
40199,19,濡脉,Symptom
40200,4,菌血症,Symptom
40201,4,鼻粘膜肿胀,Symptom
40202,9,免疫性溶血,Symptom
40203,1,睁眼昏迷,Symptom
40204,5,中度吸入性损伤,Symptom
40205,5,肌肉跳动,Symptom
40206,3,“E”字征,Symptom
40207,6,掌跖角化过度,Symptom
40208,7,血管伤,Symptom
40209,19,牙疼,Symptom
40210,9,鼻孔闭锁,Symptom
40211,11,髌下疼痛,Symptom
40212,12,太阳穴痛,Symptom
40213,7,上腹及腰背部有...,Symptom
40214,3,指或趾甲下裂片状出血,Symptom
40215,7,溃疡龛影,Symptom
40216,8,膀胱残余尿量增多,Symptom
40217,4,耳垂长痘,Symptom
40218,3,肺内空洞,Symptom
40219,14,颌骨膨隆,Symptom
40220,11,肘部外翻角增大,Symptom
40221,11,股神经损害,Symptom
40222,6,阴道脓性分泌物,Symptom
40223,14,颅底畸形,Symptom
40224,9,溶血,Symptom
40225,1,钙化,Symptom
40226,7,腹直肌触及边界...,Symptom
40227,12,产褥感染,Symptom
40228,7,进食困难,Symptom
40229,1,一过性全面性遗忘,Symptom
40230,14,盆腔包块,Symptom
40231,11,小腿以下缺血,Symptom
40232,11,鼻端形态不佳,Symptom
40233,18,玻璃体内可见球形囊体,Symptom
40234,8,肾性尿崩,Symptom
40235,14,呼吸道阻塞,Symptom
40236,9,心脏僵硬,Symptom
40237,7,腹肌肌肉抽搐,Symptom
40238,19,牙齿小且无光泽,Symptom
40239,1,跖反射伸性,Symptom
40240,13,腺体结节,Symptom
40241,4,乳头瘙痒,Symptom
40242,1,咖啡斑,Symptom
40243,11,儿童反复骨折,Symptom
40244,7,肠麻痹软瘫,Symptom
40245,11,第1跖趾关节疼...,Symptom
40246,2,肝气郁节,Symptom
40247,2,上半身代偿性多汗症,Symptom
40248,4,喉咙痒,Symptom
40249,8,尿暗黑色,Symptom
40250,7,气机失调,Symptom
40251,10,大咯血,Symptom
40252,2,巨脾症,Symptom
40253,1,断毛癖,Symptom
40254,8,肾结晶,Symptom
40255,18,夕阳综合征,Symptom
40256,8,膀胱憩室...,Symptom
40257,2,阴茎短,Symptom
40258,22,间歇性寒颤,Symptom
40259,1,儿童精神运动发育异常,Symptom
40260,7,新生儿打嗝,Symptom
40261,8,淋巴发育不全,Symptom
40262,1,复视,Symptom
40263,4,鼻咽癌的远处转移,Symptom
40264,7,女性乳房表浅质...,Symptom
40265,13,糖类皮质激素分泌过少,Symptom
40266,12,肢体栓塞,Symptom
40267,11,腕管综合征,Symptom
40268,14,唾液腺肿大,Symptom
40269,7,结肠内形成坚硬的粪石,Symptom
40270,14,产妇颈背酸痛,Symptom
40271,14,异源性ACTH,Symptom
40272,4,手脚发热,Symptom
40273,8,肾小管重吸收障碍,Symptom
40274,1,眼眶内持续性、...,Symptom
40275,3,气管间隙形成肿块,Symptom
40276,3,气道高反应性,Symptom
40277,7,肝转移,Symptom
40278,7,痔核,Symptom
40279,1,脑灰质移位,Symptom
40280,5,毒物致肝损害,Symptom
40281,4,丛伊可,Symptom
40282,18,轩存旺,Symptom
40283,14,月经量多,Symptom
40284,7,脂质沉积症,Symptom
40285,11,掌心凹消失或稍隆起,Symptom
40286,8,尿道流出分泌物,Symptom
40287,2,晕眩,Symptom
40288,10,新生儿母乳喂养...,Symptom
40289,1,喃喃重复自语,Symptom
40290,3,心力衰竭,Symptom
40291,6,局部游走性红斑,Symptom
40292,1,脑电波的改变,Symptom
40293,21,烧伤创面浅咖啡...,Symptom
40294,3,冠状动脉窃血现象,Symptom
40295,5,气虚体质,Symptom
40296,19,热痰口臭,Symptom
40297,14,黏膜稍苍白,Symptom
40298,1,顺行性遗忘,Symptom
40299,12,股三角区压痛,Symptom
40300,12,静脉曲张性溃疡,Symptom
40301,14,乳房硬化,Symptom
40302,8,心脏主动脉瓣返流,Symptom
40303,3,两肺弥漫或散在...,Symptom
40304,4,尿无力,Symptom
40305,8,胃肠道功能不好,Symptom
40306,8,小儿遗尿,Symptom
40307,8,痱疹样皮疹,Symptom
40308,7,肝衰竭,Symptom
40309,1,癫痫性人格改变,Symptom
40310,6,受伤后易产生瘢痕,Symptom
40311,11,腓肠肌强直收缩...,Symptom
40312,14,血小板减少性紫癜,Symptom
40313,7,手指甲有白色斑点,Symptom
40314,14,输卵管迂曲,Symptom
40315,11,肩胛放射性疼痛,Symptom
40316,7,静止性结石,Symptom
40317,11,腰长骨刺,Symptom
40318,4,鼻子红血丝,Symptom
40319,1,病理性纵火,Symptom
40320,3,咳嗽伴杵状指,Symptom
40321,6,龟头发黑,Symptom
40322,9,进行性肝缩小,Symptom
40323,1,失用性综合征,Symptom
40324,11,肺部转移,Symptom
40325,19,涎瘘,Symptom
40326,3,心肌耗氧量增加,Symptom
40327,4,鼻孔干疼,Symptom
40328,4,流鼻涕,Symptom
40329,13,喉结下方有肿块,Symptom
40330,11,拇指不明原因疼痛,Symptom
40331,1,异常矮小,Symptom
40332,5,惊厥,Symptom
40333,11,起点,Symptom
40334,4,咳痰,Symptom
40335,19,牙龈痛,Symptom
40336,1,非依赖性物质所...,Symptom
40337,7,消化道穿孔,Symptom
40338,1,小儿睡眠不好,Symptom
40339,3,紫绀和血缺氧,Symptom
40340,0,气阴两虚,Symptom
40341,11,腰部钝痛,Symptom
40342,9,免疫缺陷,Symptom
40343,4,鼻痒,Symptom
40344,14,燥狂相,Symptom
40345,4,阴唇肥大,Symptom
40346,3,一过性昏厥,Symptom
40347,11,蛋氨酸吸收不良综合征,Symptom
40348,12,胸腹壁浅在条索...,Symptom
40349,7,静脉曲张性外痔,Symptom
40350,11,隐性产后出血,Symptom
40351,21,烧伤后恶心与呕吐,Symptom
40352,15,舌苔黄,Symptom
40353,7,粪柱变形变细,Symptom
40354,7,大便频繁,Symptom
40355,11,老人髋部疼痛,Symptom
40356,4,肺纹理增多,Symptom
40357,19,颌下淋巴结肿大压痛,Symptom
40358,7,口唇发黄,Symptom
40359,3,基底节出血,Symptom
40360,14,低热消疲,Symptom
40361,1,脑白质脱髓鞘,Symptom
40362,5,远端胃窦产生异位节律,Symptom
40363,7,儿童大便失禁,Symptom
40364,9,尿黄似浓茶,Symptom
40365,7,板状腹,Symptom
40366,3,震颤,Symptom
40367,14,导水管周围受损,Symptom
40368,3,联合瓣膜脱垂,Symptom
40369,11,鼻翼上方缺损,Symptom
40370,7,气管处可听到异...,Symptom
40371,0,重度肥胖,Symptom
40372,7,间歇热,Symptom
40373,14,尿道刺痒,Symptom
40374,14,经期小腹坠痛,Symptom
40375,11,足跟的后上方疼...,Symptom
40376,1,性窒息,Symptom
40377,1,现实解体,Symptom
40378,1,两臂不能上举而成垂肩,Symptom
40379,8,孤立肾,Symptom
40380,1,脑膜增厚,Symptom
40381,1,蠕动感,Symptom
40382,8,尿道瓣,Symptom
40383,18,睑结膜沙粒外观,Symptom
40384,1,对光反应消失,Symptom
40385,11,胳膊疼痛,Symptom
40386,9,腋部肿块,Symptom
40387,18,老年性白斑,Symptom
40388,9,胸痛伴冷汗,Symptom
40389,1,脑桥小脑角综合征,Symptom
40390,7,鼻子黄色或棕色,Symptom
40391,8,特发性水肿,Symptom
40392,1,口角下垂,Symptom
40393,18,晶状体囊壁破裂,Symptom
40394,7,食管对称性膨大,Symptom
40395,18,角膜有菌苔或溃疡,Symptom
40396,14,眉毛变白,Symptom
40397,11,胸椎腰化,Symptom
40398,3,出汗异常,Symptom
40399,1,臀肌挛缩,Symptom
40400,7,气机不畅,Symptom
40401,8,尿道分泌粘液或...,Symptom
40402,19,口臭,Symptom
40403,9,尿色酱红或呈酱油色,Symptom
40404,3,醒后不解乏,Symptom
40405,0,无胡须,Symptom
40406,14,脾气虚,Symptom
40407,5,指、趾甲显现苍...,Symptom
40408,11,拇食指捏物功能障碍,Symptom
40409,1,摇头转颈,Symptom
40410,7,胆总管结石,Symptom
40411,1,不真实感,Symptom
40412,5,厌奶,Symptom
40413,5,脾胃虚寒,Symptom
40414,9,骨痛,Symptom
40415,5,半侧面部发育不良,Symptom
40416,1,产后抑郁,Symptom
40417,6,凹陷瘢痕,Symptom
40418,2,对生活丧失兴趣,Symptom
40419,11,肘关节畸形,Symptom
40420,18,两眼下视不能,Symptom
40421,14,痰有恶臭味,Symptom
40422,11,肘部的肿胀压痛,Symptom
40423,8,尿潴留,Symptom
40424,0,脂肪代谢障碍,Symptom
40425,1,额叶癫痫的眶额区发作,Symptom
40426,1,额叶癫痫的扣带回发作,Symptom
40427,9,注视快速运动的...,Symptom
40428,1,头皮下血肿,Symptom
40429,1,阵发性或强直性惊厥,Symptom
40430,4,鼻尖上翘呈马鞍状,Symptom
40431,6,大腿长红疙瘩,Symptom
40432,18,睑外翻,Symptom
40433,1,学习障碍,Symptom
40434,19,牙脱位,Symptom
40435,1,末指短小向内弯...,Symptom
40436,3,脑缺血灶,Symptom
40437,4,流清涕,Symptom
40438,6,斑秃,Symptom
40439,3,围产期心肌病变,Symptom
40440,8,小便不易排空,Symptom
40441,6,脱发,Symptom
40442,3,缺乏深睡眠,Symptom
40443,7,胃内翻腾或搅拌感,Symptom
40444,18,眼底异常,Symptom
40445,3,心肌冬眠现象,Symptom
40446,6,面部白斑,Symptom
40447,11,臀沟下垂状跛行步态,Symptom
40448,11,口咸,Symptom
40449,14,外阴瘙痒,Symptom
40450,7,颊部脂肪消失呈...,Symptom
40451,19,牙槽突型,Symptom
40452,4,听力下降,Symptom
40453,19,黏膜干燥,Symptom
40454,6,阿司匹林过敏,Symptom
40455,5,灼痛,Symptom
40456,11,肩背部沉重感,Symptom
40457,1,骨痒,Symptom
40458,7,脐轮红肿,Symptom
40459,7,肠鸣,Symptom
40460,6,发热伴有皮疹,Symptom
40461,6,脓疱性痤疮,Symptom
40462,1,视野向心性缩小,Symptom
40463,11,被迫体位,Symptom
40464,0,遗传性肥胖,Symptom
40465,8,胎儿肾盂分离,Symptom
40466,1,儿童退缩行为,Symptom
40467,11,背脊痛,Symptom
40468,14,牙齿萌出疼痛,Symptom
40469,7,肝大,Symptom
40470,4,鼠疫样皮损,Symptom
40471,3,呼吸道狭窄,Symptom
40472,1,发作间精神障碍,Symptom
40473,18,眼底改变,Symptom
40474,1,肌性肌无力,Symptom
40475,11,指骨节肥大,Symptom
40476,3,上肢及面部血管...,Symptom
40477,3,第三心音奔马律,Symptom
40478,11,下腰部疼痛,Symptom
40479,14,卵泡黄素化,Symptom
40480,8,肾外梗阻,Symptom
40481,8,肾区钝痛,Symptom
40482,12,额区感觉减退,Symptom
40483,14,瘀血积聚,Symptom
40484,13,黏液性水肿,Symptom
40485,3,肺容量减小,Symptom
40486,15,先兆早产,Symptom
40487,19,虚火牙痛,Symptom
40488,9,臀中肌损伤,Symptom
40489,14,卵巢性多毛,Symptom
40490,4,鼻黏膜溃疡,Symptom
40491,8,糖代谢紊乱,Symptom
40492,1,酮尿,Symptom
40493,19,唇外翻,Symptom
40494,1,对侧肢体偏瘫,Symptom
40495,5,四肢屈侧出现橘...,Symptom
40496,7,情绪性胃痛,Symptom
40497,1,自主神经危象,Symptom
40498,3,复合性溃疡,Symptom
40499,5,氰化物烧伤及合并中毒,Symptom
40500,6,耳后红斑,Symptom
40501,9,拔牙后出血不止,Symptom
40502,5,先兆子宫破裂,Symptom
40503,11,初生婴儿即出现...,Symptom
40504,19,舌痛,Symptom
40505,3,急性房颤,Symptom
40506,7,胰腺纤维化,Symptom
40507,15,男型骨盆,Symptom
40508,7,肝内形成嗜酸性肉芽肿,Symptom
40509,7,肠鸣音亢进,Symptom
40510,4,吸气时有蝉鸣音,Symptom
40511,14,乳头内陷,Symptom
40512,11,指、拇、脘的伸...,Symptom
40513,1,说话时字词不能连续,Symptom
40514,1,性受虐癖,Symptom
40515,1,脑疝,Symptom
40516,11,腰肌痉挛,Symptom
40517,11,发育性畸形,Symptom
40518,11,大腿疼痛,Symptom
40519,7,肛门畸形,Symptom
40520,2,颈动脉窦性晕厥,Symptom
40521,18,眼缺陷,Symptom
40522,9,真菌感染,Symptom
40523,1,言语凌乱,Symptom
40524,1,上行性皮肤麻木,Symptom
40525,5,婴儿褐色或暗绿...,Symptom
40526,19,味觉异常,Symptom
40527,4,鼻黏膜和鼻甲萎缩,Symptom
40528,14,乳腺发育不良,Symptom
40529,11,肩胛带和上肢疼痛,Symptom
40530,1,偏盲,Symptom
40531,5,肠痉挛,Symptom
40532,3,瓣膜小叶增厚,Symptom
40533,11,尾骶部疼痛,Symptom
40534,1,癔症步态,Symptom
40535,18,Y-现象和菱形现象,Symptom
40536,7,神经官能症状,Symptom
40537,3,肋间隙变窄,Symptom
40538,4,鼻酸,Symptom
40539,7,震水音,Symptom
40540,5,上肺纤维化明显,Symptom
40541,6,色素沉着与色素减退,Symptom
40542,9,血清酶学改变,Symptom
40543,8,尿后滴沥,Symptom
40544,7,胃粘膜增粗,Symptom
40545,19,足部坏疽,Symptom
40546,1,醉汉步态,Symptom
40547,1,桥脑梗塞,Symptom
40548,5,抬肩以助呼吸,Symptom
40549,4,悬雍垂松弛细长,Symptom
40550,5,幻想失去时间和...,Symptom
40551,7,眼底黄斑部的樱...,Symptom
40552,14,子宫有局限性轻压痛,Symptom
40553,1,巨口,Symptom
40554,3,盖迎男,Symptom
40555,4,间歇性胃痛,Symptom
40556,4,声音变低,Symptom
40557,15,胎心率改变,Symptom
40558,9,上腹壁的中央线缺损,Symptom
40559,14,撤退性出血,Symptom
40560,9,死产,Symptom
40561,7,发炎,Symptom
40562,5,盲肠阿米巴肉芽肿,Symptom
40563,18,眼前黑影,Symptom
40564,2,躯体性疾病所致...,Symptom
40565,1,口唇常无力而不能鼓气,Symptom
40566,12,动脉呈多处伸长扭曲状,Symptom
40567,14,继发性不孕,Symptom
40568,11,前臂有旋前畸形,Symptom
40569,3,颈部搏动,Symptom
40570,3,胃肠道淤血,Symptom
40571,12,下肢浅静脉曲张,Symptom
40572,7,进食后出现弥漫...,Symptom
40573,13,餐后血糖高,Symptom
40574,18,眼球挫伤,Symptom
40575,10,败血症的征象,Symptom
40576,1,腱反射亢进,Symptom
40577,4,鼻端弥漫性潮红,Symptom
40578,11,腰椎退化,Symptom
40579,7,便秘伴腹部包块,Symptom
40580,11,大腿酸痛,Symptom
40581,1,狂笑,Symptom
40582,3,心包内出血,Symptom
40583,1,褪黑色素增多,Symptom
40584,11,溶酶体酶缺陷,Symptom
40585,8,视网膜Roth斑,Symptom
40586,14,阴蒂肥大,Symptom
40587,7,急性胃痛,Symptom
40588,12,颈性头痛,Symptom
40589,2,新生儿贫血,Symptom
40590,11,膝盖砸伤肿痛,Symptom
40591,4,咳嗽反射,Symptom
40592,7,肛裂,Symptom
40593,3,奔马律心音,Symptom
40594,11,腕部疼痛,Symptom
40595,2,脾胃湿热,Symptom
40596,7,胃灼热,Symptom
40597,11,胸锁乳突肌附着处压痛,Symptom
40598,1,猥亵行为,Symptom
40599,7,口唇泛黑,Symptom
40600,1,精神创伤,Symptom
40601,6,指甲呈现黑色,Symptom
40602,14,不排卵,Symptom
40603,22,血骨髓或痰涂片...,Symptom
40604,6,炎性细胞浸润,Symptom
40605,5,吐酸,Symptom
40606,1,浅感觉减退或缺失,Symptom
40607,8,血浆白蛋白降低,Symptom
40608,1,场所恐惧,Symptom
40609,11,胸段或腰段脊髓伤,Symptom
40610,2,老年性眩晕,Symptom
40611,1,前囟张力增高,Symptom
40612,1,甲状软骨下可触...,Symptom
40613,11,心脏刺痛,Symptom
40614,1,脑白质变性,Symptom
40615,14,面长耳大,Symptom
40616,2,晕动症,Symptom
40617,6,脚气,Symptom
40618,9,食管气管瘘,Symptom
40619,11,T波低平或倒置,Symptom
40620,18,病理性近视,Symptom
40621,13,非凹陷黏液水肿,Symptom
40622,5,大便色浅,Symptom
40623,15,体重增加,Symptom
40624,11,肩痛,Symptom
40625,11,肌肉神经痛,Symptom
40626,1,肌肉的失用性萎缩,Symptom
40627,5,营养性皮肤改变,Symptom
40628,3,喂食困难,Symptom
40629,19,牙冠呈半透明乳光色,Symptom
40630,2,阴虚胃痛,Symptom
40631,7,结肠梗阻,Symptom
40632,7,肛裂三联征,Symptom
40633,1,营养障碍,Symptom
40634,7,肝叶萎缩,Symptom
40635,3,冠状动脉栓塞,Symptom
40636,10,面部皮肤有结节状增生,Symptom
40637,6,环状肉芽肿,Symptom
40638,5,肩胛骨突出,Symptom
40639,7,胃粘膜脱垂,Symptom
40640,11,椎间盘退行性变,Symptom
40641,5,尿比重增高,Symptom
40642,14,弥漫性血管角化,Symptom
40643,4,耳根部疼痛,Symptom
40644,7,胆囊增大,Symptom
40645,4,咳出黄色痰液,Symptom
40646,7,体重减轻,Symptom
40647,0,早饱,Symptom
40648,2,性欲亢进,Symptom
40649,14,持续性胸部疼痛...,Symptom
40650,14,精液稀,Symptom
40651,7,脐周皮肤青紫色斑,Symptom
40652,7,色素性胆结石,Symptom
40653,18,免疫功能障碍,Symptom
40654,8,腰痛卧床加重,Symptom
40655,2,多汗症,Symptom
40656,6,额部白斑,Symptom
40657,12,头痛为搏动性,Symptom
40658,1,无用感,Symptom
40659,9,反复出血,Symptom
40660,6,脸上黑斑,Symptom
40661,9,会阴瘘管或窦道形成,Symptom
40662,8,血中钙离子过高,Symptom
40663,1,反应迟钝,Symptom
40664,11,扳机指的弹响,Symptom
40665,5,无胆汁粪便,Symptom
40666,4,挖耳出血,Symptom
40667,14,阴道后穹窿触痛,Symptom
40668,9,急性非化脓性一...,Symptom
40669,6,酒糟鼻,Symptom
40670,5,婴幼儿抽风,Symptom
40671,11,足踝捩伤,Symptom
40672,8,排尿前后膀胱区痛,Symptom
40673,2,迷走神经兴奋,Symptom
40674,2,匙状指（趾）,Symptom
40675,1,记忆力障碍,Symptom
40676,8,尿道变粗变硬,Symptom
40677,13,促甲状腺激素偏高,Symptom
40678,14,血性腹水,Symptom
40679,7,吞咽时胸痛,Symptom
40680,11,看东西变远,Symptom
40681,5,头颅向上生长呈塔形,Symptom
40682,7,胃黏膜充血水肿,Symptom
40683,8,呼吸气为尿臭味,Symptom
40684,8,泌尿生殖窦,Symptom
40685,19,牙齿颜色异常,Symptom
40686,7,直肠重复畸形,Symptom
40687,1,自动症,Symptom
40688,14,婴幼儿外阴疼痛,Symptom
40689,8,女性膀胱颈梗阻,Symptom
40690,13,特别容易饿,Symptom
40691,7,胃排空过快,Symptom
40692,18,晶状体移位,Symptom
40693,14,外阴压痛,Symptom
40694,4,鼻子糜烂,Symptom
40695,7,饥饿时上腹痛,Symptom
40696,3,心音遥远,Symptom
40697,1,神经元移行异常,Symptom
40698,14,频繁遗精,Symptom
40699,2,紧脉,Symptom
40700,3,不完全性房内阻滞,Symptom
40701,3,上呼吸道和口腔...,Symptom
40702,7,腹膜刺激征,Symptom
40703,14,胸骨下端压痛,Symptom
40704,6,腠理不固,Symptom
40705,7,上腹弥漫性压痛,Symptom
40706,9,贫血,Symptom
40707,9,内脏出血,Symptom
40708,5,睾丸增大和变硬,Symptom
40709,19,牙齿结构异常,Symptom
40710,11,剧烈运动后腰痛,Symptom
40711,11,腓肠肌痉挛,Symptom
40712,11,搭肩试验阳性,Symptom
40713,5,酩酊感,Symptom
40714,14,子宫附件肿块,Symptom
40715,14,溢乳,Symptom
40716,8,南慧,Symptom
40717,14,郅书芬,Symptom
40718,8,发热伴尿频、尿...,Symptom
40719,8,占思乔,Symptom
40720,18,畏光及流泪,Symptom
40721,7,脉氧合不足,Symptom
40722,5,气体弥散障碍,Symptom
40723,1,背痛,Symptom
40724,12,迁徙性浅静脉血栓形成,Symptom
40725,1,青春期胸部发育缓慢,Symptom
40726,1,血管畸形,Symptom
40727,7,WUJ,Symptom
40728,6,疱疹后神经痛,Symptom
40729,14,乳晕痒,Symptom
40730,1,眼外肌运动无力,Symptom
40731,4,咽部灼热疼痛,Symptom
40732,3,心房游走性节律,Symptom
40733,13,分娩后甲状腺肿大,Symptom
40734,4,指甲呈扇形,Symptom
40735,12,小腿下部色素沉...,Symptom
40736,8,上尿路结构和功能损害,Symptom
40737,0,尿糖,Symptom
40738,11,腕关节向尺侧偏...,Symptom
40739,4,耳后淋巴结肿大,Symptom
40740,18,两眼干涩,Symptom
40741,6,淋巴结疼痛,Symptom
40742,3,腘动脉搏动减弱或消失,Symptom
40743,7,球后溃疡,Symptom
40744,11,发热伴关节肿痛,Symptom
40745,7,食欲下降,Symptom
40746,19,舌体大且表面有沟纹,Symptom
40747,1,角回受损,Symptom
40748,7,肝内胆管结石,Symptom
40749,6,脾虚,Symptom
40750,19,假牙疼痛,Symptom
40751,1,异性装扮癖,Symptom
40752,14,经期出血,Symptom
40753,8,鲜红色乳头状赘...,Symptom
40754,9,动脉血氧饱和度降低,Symptom
40755,11,鼻梁平塌,Symptom
40756,14,腮腺区肿大,Symptom
40757,9,半年或1岁以后...,Symptom
40758,11,股前内侧及小腿...,Symptom
40759,5,新陈代谢低下,Symptom
40760,14,血性恶露,Symptom
40761,6,脚脱皮,Symptom
40762,11,四边孔处的局限压痛,Symptom
40763,15,胎动改变,Symptom
40764,13,月经期长痘,Symptom
40765,7,一时性便秘,Symptom
40766,3,脉搏脱漏,Symptom
40767,8,胫前和足部坚硬...,Symptom
40768,14,囊肿性痤疮,Symptom
40769,3,心包压塞,Symptom
40770,11,足背动脉搏动消失,Symptom
40771,11,腰椎疼痛,Symptom
40772,19,牙齿松动和脱落,Symptom
40773,6,猩红热样皮疹,Symptom
40774,7,胃移位,Symptom
40775,14,有排卵性功血,Symptom
40776,18,角膜表面三角形胬肉,Symptom
40777,1,两手颤抖,Symptom
40778,11,髋、膝、肘部呈...,Symptom
40779,1,智能障碍,Symptom
40780,6,囊样斑块,Symptom
40781,19,牙齿萌出异常,Symptom
40782,15,子宫呈横椭圆形,Symptom
40783,11,线状骨折,Symptom
40784,14,摸空症,Symptom
40785,14,阴道粘连,Symptom
40786,1,肝豆状核变性,Symptom
40787,17,肝内淤胆,Symptom
40788,4,面痛,Symptom
40789,21,酸烧伤,Symptom
40790,3,心率不齐,Symptom
40791,18,小梁网色素沉着,Symptom
40792,8,黏液分泌亢进,Symptom
40793,11,落枕,Symptom
40794,11,戒断性痫性发作,Symptom
40795,1,颈短,Symptom
40796,1,斜头畸形,Symptom
40797,11,产育过多后腰痛,Symptom
40798,1,疑病症,Symptom
40799,11,前臂外侧和手指...,Symptom
40800,11,脊柱骨质改变,Symptom
40801,14,阴毛脱落,Symptom
40802,7,腰部缓慢增大的软肿块,Symptom
40803,5,两侧颊部及颞部凹入,Symptom
40804,7,咽颊部烧伤,Symptom
40805,7,门体侧支循环的形成,Symptom
40806,0,女性型肥胖,Symptom
40807,14,假菊形团结构,Symptom
40808,7,癌性发热,Symptom
40809,7,腹腔感染,Symptom
40810,8,尿道结石,Symptom
40811,4,尿液氨水味,Symptom
40812,14,革脉,Symptom
40813,1,脑血管动静脉畸形,Symptom
40814,14,腮腺无痛性肿块,Symptom
40815,10,无活动性结核病灶,Symptom
40816,15,妊娠蛋白尿,Symptom
40817,14,睾丸一大一小,Symptom
40818,6,阴囊潮湿有异味,Symptom
40819,1,颅骨连续性中断,Symptom
40820,12,脚趾皮肤黄泡后紫黑,Symptom
40821,11,肩周区弥散的钝...,Symptom
40822,1,睡觉时小腿抽筋,Symptom
40823,19,口腔出血,Symptom
40824,6,血痂,Symptom
40825,4,中性粒细胞增高,Symptom
40826,7,持续性下腹疼痛,Symptom
40827,1,类癌面红,Symptom
40828,1,尿锰粪锰,Symptom
40829,18,新生儿脓漏眼,Symptom
40830,7,胃内压增加,Symptom
40831,7,肝淤血,Symptom
40832,1,嗅觉倒错,Symptom
40833,4,去质状态,Symptom
40834,1,定向力障碍,Symptom
40835,7,纤维膜包裹,Symptom
40836,11,内踝下区域疼痛肿胀,Symptom
40837,12,思维贫乏,Symptom
40838,4,潮红潮热,Symptom
40839,18,晶状体铁质沉着,Symptom
40840,18,睑结膜泪阜区灰...,Symptom
40841,11,血偏酸,Symptom
40842,19,牙根外露,Symptom
40843,7,小儿的异嗜症状,Symptom
40844,7,第二性征改变,Symptom
40845,11,八字脚步态,Symptom
40846,8,排尿障碍,Symptom
40847,4,咽鼓管堵塞,Symptom
40848,5,胎盘母体面上有...,Symptom
40849,0,青春期肥胖,Symptom
40850,5,硬肿症,Symptom
40851,4,黏液囊肿,Symptom
40852,14,子宫颈变大,Symptom
40853,4,脓鼻涕增多且不易擤尽,Symptom
40854,18,角膜知觉减少,Symptom
40855,18,眼睑松弛,Symptom
40856,8,尿频,Symptom
40857,6,肢端硬化,Symptom
40858,3,铁锈色痰,Symptom
40859,1,肢端溃疡,Symptom
40860,14,睡眠-觉醒时间...,Symptom
40861,1,儿童恐怖障碍,Symptom
40862,19,鼻前庭囊肿,Symptom
40863,14,停经,Symptom
40864,3,隔膜孔道狭小,Symptom
40865,18,愚型样睑裂歪曲,Symptom
40866,11,继发性痛经,Symptom
40867,14,月经不调,Symptom
40868,3,乳头肌断裂,Symptom
40869,14,锁骨上及前斜角...,Symptom
40870,14,抗内膜抗体阳性,Symptom
40871,1,间歇性头痛,Symptom
40872,7,进食呕吐,Symptom
40873,1,院博,Symptom
40874,5,呼吸速率减慢且规则,Symptom
40875,11,神经束损伤断裂,Symptom
40876,7,肝内HDAg仅...,Symptom
40877,19,锁合畸形,Symptom
40878,10,肺中叶纤维灶,Symptom
40879,4,痛性溃疡和渗出...,Symptom
40880,9,毓卓,Symptom
40881,7,小肠扩张充气,Symptom
40882,1,脊髓横贯损害,Symptom
40883,1,头昏脑胀四肢无力,Symptom
40884,6,脓疱,Symptom
40885,18,角膜糜烂,Symptom
40886,7,腹部逐渐胀大,Symptom
40887,6,性心理不成熟,Symptom
40888,6,凹甲,Symptom
40889,9,齿龈炎,Symptom
40890,1,行走后小腿肌肉痉挛,Symptom
40891,14,骨外团块,Symptom
40892,8,膀胱容量的减少,Symptom
40893,7,恶性贫血,Symptom
40894,1,对女性物品的非...,Symptom
40895,1,小儿尿色发蓝,Symptom
40896,7,缩窄性心包炎,Symptom
40897,19,咬痛,Symptom
40898,14,睾丸胀痛,Symptom
40899,1,新生儿手足徐动,Symptom
40900,3,反复上呼吸道感染,Symptom
40901,3,老年人小腿浮肿,Symptom
40902,19,泛恶欲吐,Symptom
40903,14,无脉症,Symptom
40904,5,虚寒体质,Symptom
40905,7,炎性外痔,Symptom
40906,3,紫绀,Symptom
40907,4,兰瑞,Symptom
40908,1,精神运动性兴奋,Symptom
40909,14,青春前期闭经,Symptom
40910,11,足底烧灼感,Symptom
40911,1,中度昏迷,Symptom
40912,14,肢体远侧常有麻痛,Symptom
40913,11,XYW,Symptom
40914,11,斜形骨折,Symptom
40915,1,耳鸣,Symptom
40916,4,丹毒,Symptom
40917,3,胸膜钙化,Symptom
40918,18,眼底点状或火焰状出血,Symptom
40919,7,淋巴结充血,Symptom
40920,11,经期前后小腹坠痛,Symptom
40921,5,低钠血症,Symptom
40922,1,弥漫性头痛,Symptom
40923,1,剧烈运动后头痛,Symptom
40924,7,鼠尾征,Symptom
40925,8,慢性肾损害,Symptom
40926,14,囊肿壁薄且内含...,Symptom
40927,14,男性性早熟,Symptom
40928,18,虹膜蓝色,Symptom
40929,5,青春期后无精液,Symptom
40930,7,胃壁肌层缺损,Symptom
40931,11,膝盖长骨刺,Symptom
40932,15,临产后阵痛剧烈,Symptom
40933,1,忧郁,Symptom
40934,13,甲状腺过氧化物...,Symptom
40935,1,癫痫的失神发作,Symptom
40936,7,便稀时经阴道排出,Symptom
